gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000004001,3,1728418442621572400,0.04608,0.046848,0.65152,17.739776,92.17792,113.574656,335.06816,358.082048
0000001605,3,1728418444150083300,0.041984,0.043008,2.117632,21.05472,87.666688,109.999616,327.02976,349.967616
0000000407,3,1728418444256462300,0.056064,0.057088,0.588032,16.391936,80.249088,101.517568,323.037696,346.85824
0000001006,3,1728418444752834800,0.038912,0.039936,1.213696,18.058496,98.963456,120.27648,342.31936,365.079552
0000002204,3,1728418444772036900,0.018432,0.018688,0.552448,22.43968,100.419072,121.492224,343.86816,367.24352
0000004700,3,1728418448629491200,0.04992,0.050432,0.529152,18.63424,99.533312,120.784384,344.193536,368.403968
0000003502,3,1728418450096260400,0.056064,0.056832,0.701696,20.966144,92.238848,113.555456,336.020992,358.922752
0000004101,3,1728418451255302000,0.047616,0.048896,0.798976,19.729152,94.013184,115.324672,335.254528,358.327552
0000002903,3,1728418451558862800,0.045568,0.046336,0.65664,20.721664,89.984256,111.369728,332.398848,354.911744
0000001705,3,1728418452197945300,0.041728,0.042496,0.606976,17.869056,84.475392,106.527744,328.651008,351.527424
0000000507,3,1728418452542700500,0.102656,0.103936,0.626688,17.293824,81.768192,103.20384,324.601344,348.475904
0000002304,3,1728418452739992800,0.044288,0.045312,0.60928,16.703232,86.909696,108.193792,327.836928,349.310976
0000001106,3,1728418452857692700,0.089856,0.09088,0.59264,16.84736,80.107008,102.912512,324.121856,347.724288
0000004800,3,1728418457907299300,0.077568,0.078336,0.900608,20.434944,98.515456,120.16128,339.84256,363.884544
0000004201,3,1728418459113087200,0.049152,0.050432,0.620032,19.142144,95.239936,116.525312,333.098752,355.714304
0000003602,3,1728418459500411000,0.047872,0.048896,0.599296,16.731904,99.336448,120.64768,337.065472,360.177408
0000003003,3,1728418459542931500,0.034816,0.036096,0.588032,23.751936,94.776576,117.985536,332.302848,355.515648
0000000607,3,1728418460915044400,0.041728,0.042752,0.744448,21.4784,95.021568,116.249856,339.249152,361.39648
0000002404,3,1728418460925176600,0.036608,0.038912,0.607488,17.380608,100.023296,121.280512,342.270464,365.61536
0000001805,3,1728418461369239800,0.03072,0.031232,1.542144,18.991104,83.658496,106.222848,322.660864,345.587968
0000001206,3,1728418462061180000,0.050944,0.052224,0.726528,20.140544,87.45984,108.869888,330.69952,353.808128
0000000008,3,1728418462161951500,0.04224,0.043264,0.491264,18.261504,85.63584,106.903296,321.431296,344.379904
0000004301,3,1728418467345411300,0.055552,0.056576,0.87552,21.979904,95.358208,116.811776,341.857792,364.854272
0000003103,3,1728418467782679000,0.113408,0.114944,1.756672,28.23296,99.358208,120.46464,343.622144,366.750208
0000004900,3,1728418467983352800,0.11136,0.112128,0.727808,15.87584,90.093824,111.675136,332.105472,356.123136
0000003702,3,1728418468564321800,0.0512,0.051968,0.489216,19.155712,92.181504,113.550592,338.898688,361.96992
0000001905,3,1728418469382522000,0.055296,0.056576,0.699904,18.72512,87.501568,108.754432,331.662592,354.48704
0000002504,3,1728418469496991500,0.045568,0.046592,0.543488,15.980288,85.522176,106.697984,325.263616,348.42112
0000000707,3,1728418469652427500,0.03584,0.036608,0.670208,16.530688,86.758912,108.155648,327.762944,350.966528
0000000108,3,1728418470143648000,0.044288,0.045568,0.634368,19.318784,80.860672,102.045696,324.420608,347.620096
0000001306,3,1728418470320597000,0.0448,0.045824,0.555776,16.8064,85.142784,106.345216,322.686464,346.44992
0000004401,3,1728418475523251000,0.04736,0.048896,0.710656,19.909632,96.326144,117.621504,337.350912,360.42112
0000003203,3,1728418476935824000,0.046336,0.047872,0.500224,18.79296,93.586176,114.81088,332.256512,355.652864
